
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.05469,2.78516,0.948765,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,9,100000009,
-0.964844,-1.47656,0.219044,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,10,100000010,
-0.4375,0.558594,-0.268898,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
0.496094,0.421875,-1.97518,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,7,100000007,
0.648438,0.921875,-3.82388,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,8,100000008,
