
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
3374.64,um^3,Cell,1,ATM,0,
2172.05,um^3,Cell,1,ATM,1,
1802.72,um^3,Cell,1,TVC,2,
1286.88,um^3,Cell,1,TVC,3,
618.654,um^3,Cell,1,TVC,4,
