
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.389358,0.920645,0.0285264,um,Cell,Cell Ellipsoid Axis C,1,ATM,5,
-0.201387,-0.906915,0.370065,um,Cell,Cell Ellipsoid Axis C,1,ATM,6,
0.230448,-0.965458,0.121593,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
-0.180852,-0.764627,0.618578,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
-0.733285,0.472716,0.488706,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.0441008,-0.412298,0.909981,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.0995387,0.728588,-0.677681,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
