
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1402.3,um^2,Cell,1,TVC,0,
1514.01,um^2,Cell,1,TVC,1,
732.739,um^2,Cell,1,TVC,2,
1040.93,um^2,Cell,1,TVC,3,
2186.72,um^2,Cell,1,TVC,4,
2870.06,um^2,Cell,1,ATM,5,
2397.19,um^2,Cell,1,ATM,6,
