
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34207.7,30897,56.7631,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
34288,30930.1,51.9617,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
