
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.1035,20.9365,90.4492,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.9131,20.8574,37.2891,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
