
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
45318.7,60405.7,16.4463,um,Nucleus,Nucleus Position,1,ATM,8,100000008,
45290.2,60393.6,24.0332,um,Nucleus,Nucleus Position,1,ATM,9,100000009,
45268.8,60381.7,28.2895,um,Nucleus,Nucleus Position,1,ATM,10,100000010,
45274,60327.8,-4.46994,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
45279.3,60328.4,2.93848,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
