
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.62474,um,Cell,1,TVC,0,
5.70858,um,Cell,1,ATM,1,
6.67355,um,Cell,1,ATM,2,
5.01473,um,Cell,1,TVC,3,
6.07961,um,Cell,1,TVC,4,
4.43876,um,Cell,1,TVC,7,
6.78554,um,Cell,1,TVC,8,
