
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
24.7663,um,Surface,1,ATMgroup,0,
24.9979,um,Surface,1,TVCgroup,2,
