
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.49121,um,Cell,1,TVC,0,
6.98534,um,Cell,1,TVC,5,
6.96801,um,Cell,1,TVC,6,
8.54375,um,Cell,1,TVC,7,
6.663,um,Cell,1,ATM,10,
5.56412,um,Cell,1,ATM,11,
6.50268,um,Cell,1,ATM,12,
