
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42271.6,59024.1,-20.9734,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
42321.2,58976.5,-37.3768,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
