
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.441184,0.436593,-0.784056,um,Surface,Ellipsoid Axis A,1,ATMgroup,2,
0.110118,-0.145796,0.983167,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
