
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.384565,,Cell,1,ATM,2,
0.31575,,Cell,1,ATM,3,
0.450812,,Cell,1,TVC,7,
0.495908,,Cell,1,TVC,9,
0.332492,,Cell,1,TVC,10,
0.447174,,Cell,1,TVC,11,
