
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.406592,,Cell,1,ATM,2,
0.366555,,Cell,1,ATM,3,
0.184901,,Cell,1,TVC,7,
0.304075,,Cell,1,TVC,9,
0.345441,,Cell,1,TVC,10,
0.557097,,Cell,1,TVC,11,
