
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.155308,0.0406835,-0.987028,um,Cell,Cell Ellipsoid Axis A,1,ATM,1,
0.4296,-0.287758,-0.855944,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
0.631441,-0.161503,-0.758419,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
-0.816524,-0.0342191,0.576296,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
-0.762864,0.0441015,0.645053,um,Cell,Cell Ellipsoid Axis A,1,TVC,5,
-0.216074,0.0708122,0.973806,um,Cell,Cell Ellipsoid Axis A,1,TVC,6,
