
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
2894.6,um^2,Cell,1,ATM,0,
2775,um^2,Cell,1,ATM,1,
1330.64,um^2,Cell,1,TVC,2,
1121.81,um^2,Cell,1,TVC,3,
952.815,um^2,Cell,1,TVC,8,
