
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.3145,18.4851,103.609,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
14.7266,25.1367,32.0396,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
