
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
79.625,75.3594,20.3248,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
30.4258,27.2969,19.4779,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
