
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.525132,0.611937,0.591414,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.380165,0.493448,0.782294,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
