
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43510.8,61152.3,59.6081,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
43488.8,61208.8,40.7539,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
