
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.531547,-0.811607,0.242387,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.0340922,-0.0170745,0.999273,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
