
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40191,40098.1,39.7466,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
40128.1,40029.1,24.0732,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
