
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
63.1447,um,Surface,1,ATMgroup,0,
21.2878,um,Surface,1,TVCgroup,2,
