
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.94362,um,Nucleus,1,ATM,6,100000004,
2.96922,um,Nucleus,1,TVC,7,100000005,
3.40282,um,Nucleus,1,ATM,8,100000006,
2.06855,um,Nucleus,1,TVC,9,100000007,
2.41439,um,Nucleus,1,TVC,10,100000008,
