
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.95286,um,Cell,1,ATM,0,
5.45106,um,Cell,1,ATM,1,
5.71884,um,Cell,1,TVC,2,
4.38581,um,Cell,1,TVC,3,
5.73296,um,Cell,1,TVC,4,
5.05924,um,Cell,1,TVC,5,
