
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
45.1575,um,Surface,1,ATMgroup,0,
13.041,um,Surface,1,TVCgroup,1,
