
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.2578,23.138,78.8398,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
18.6992,25.9658,27.6328,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
