
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.863281,-1.07422,-0.473198,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000000,
0.0976563,-1.87891,-2.07784,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,1,100000001,
-1.24609,-1.50781,0.415085,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000002,
0.125,0.113281,0.569931,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
2.22656,-0.101563,1.48705,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
-3.17969,-2.98047,-0.361038,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
