
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.67106,um,Nucleus,1,TVC,3,100000002,
2.85747,um,Nucleus,1,TVC,4,100000003,
2.65094,um,Nucleus,1,TVC,7,100000006,
2.94123,um,Nucleus,1,TVC,8,100000007,
4.07121,um,Nucleus,1,ATM,10,100000010,
4.31641,um,Nucleus,1,ATM,11,100000011,
