
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.679531,,Cell,1,ATM,1,
0.49797,,Cell,1,TVC,2,
0.517186,,Cell,1,TVC,3,
0.393685,,Cell,1,TVC,4,
0.363963,,Cell,1,TVC,5,
0.409099,,Cell,1,TVC,7,
0.337569,,Cell,1,TVC,13,
