
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39960,94026.9,-100.649,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,1,
39916.1,94054.6,-132.783,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
39899.7,94057.8,-133.105,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
39905.8,94065.1,-132.457,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
39906,94050.1,-131.383,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
39923.7,94053.7,-130.952,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
39914.1,94044.6,-127.724,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,13,
