
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
3774.29,um^2,Cell,1,ATM,1,
1221.64,um^2,Cell,1,TVC,2,
1457.71,um^2,Cell,1,TVC,3,
1319.62,um^2,Cell,1,TVC,4,
2262.24,um^2,Cell,1,TVC,5,
1600.56,um^2,Cell,1,TVC,7,
2379.58,um^2,Cell,1,TVC,13,
