
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
5744.39,um^3,Cell,1,ATM,1,
1032.2,um^3,Cell,1,TVC,2,
1349.23,um^3,Cell,1,TVC,3,
1142.27,um^3,Cell,1,TVC,4,
2754.2,um^3,Cell,1,TVC,5,
1687.68,um^3,Cell,1,TVC,7,
3394.08,um^3,Cell,1,TVC,13,
