
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
89.9328,um^3,Nucleus,1,TVC,2,100000002,
99.176,um^3,Nucleus,1,TVC,3,100000003,
167.747,um^3,Nucleus,1,TVC,5,100000005,
157.374,um^3,Nucleus,1,TVC,7,100000007,
476.298,um^3,Nucleus,1,ATM,8,100000008,
402.798,um^3,Nucleus,1,ATM,11,100000011,
