
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43509.3,58995.3,-22.9579,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
43521.6,59053.7,12.5919,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
