
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
3.19459,um,Nucleus,1,TVC,0,100000000,
2.47853,um,Nucleus,1,TVC,1,100000001,
2.57397,um,Nucleus,1,TVC,2,100000002,
3.19344,um,Nucleus,1,TVC,3,100000003,
5.96159,um,Nucleus,1,ATM,8,100000008,
6.90464,um,Nucleus,1,ATM,9,100000009,
