
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
52.518,um,Surface,1,ATMgroup,0,
18.8816,um,Surface,1,TVCgroup,2,
