
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.440705,,Cell,1,TVC,0,
0.426053,,Cell,1,TVC,2,
0.427852,,Cell,1,ATM,6,
0.506014,,Cell,1,ATM,7,
