
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.43888,um,Surface,1,TVCgroup,0,
8.07344,um,Surface,1,ATMgroup,4,
