
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.237831,,Cell,1,TVC,2,
0.350243,,Cell,1,TVC,3,
0.204179,,Cell,1,TVC,5,
0.174001,,Cell,1,TVC,7,
0.200591,,Cell,1,ATM,9,
0.257504,,Cell,1,ATM,11,
