
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.411696,,Cell,1,TVC,2,
0.411954,,Cell,1,TVC,3,
0.410666,,Cell,1,TVC,5,
0.242886,,Cell,1,TVC,7,
0.392669,,Cell,1,ATM,9,
0.283071,,Cell,1,ATM,11,
