
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.03076,um,Nucleus,1,TVC,2,100000001,
5.2357,um,Nucleus,1,TVC,3,100000002,
4.47365,um,Nucleus,1,TVC,5,100000004,
5.74584,um,Nucleus,1,TVC,7,100000006,
6.61289,um,Nucleus,1,ATM,9,100000008,
6.24867,um,Nucleus,1,ATM,11,100000010,
