
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.318768,,Nucleus,1,TVC,1,100000001,
0.47924,,Nucleus,1,TVC,2,100000002,
0.33404,,Nucleus,1,TVC,4,100000004,
0.43467,,Nucleus,1,TVC,6,100000006,
0.555116,,Nucleus,1,ATM,8,100000008,
0.522294,,Nucleus,1,ATM,9,100000009,
