
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
4.23909,um,Cell,Image 1,1,TVC,1,
5.08691,um,Cell,Image 1,1,TVC,2,
5.08691,um,Cell,Image 1,1,TVC,4,
7.63036,um,Cell,Image 1,1,TVC,6,
3.39127,um,Cell,Image 1,1,ATM,8,
5.08691,um,Cell,Image 1,1,ATM,9,
