
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.98521,um,Surface,1,ATMgroup,0,
6.84377,um,Surface,1,TVCgroup,2,
