
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.871352,-0.478891,-0.106817,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.944647,-0.32759,0.0180833,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
