
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35434.7,73426.4,39.8407,um,Surface,Position,1,ATMgroup,4,
35494.1,73463.9,62.3681,um,Surface,Position,1,TVCgroup,0,
