
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.638159,-0.741939,-0.205622,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.612122,-0.736956,-0.286709,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
-0.6227,0.639381,0.451039,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.130302,-0.920703,0.367869,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.325889,-0.926971,0.185798,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
