
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.72745,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.83588,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.81726,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.13536,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
0.385915,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
