
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.692513,0.355538,0.627709,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.283337,-0.894017,0.347063,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
