
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32588,58835.6,57.3542,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
32595.7,58798.9,83.3962,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
