
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.836564,-0.515308,0.186059,um,Cell,Cell Ellipsoid Axis C,1,ATM,2,
0.948774,-0.313592,0.0385776,um,Cell,Cell Ellipsoid Axis C,1,ATM,3,
-0.234467,0.967427,0.0954449,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
0.84785,0.513116,0.133646,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
0.299183,-0.58427,0.754399,um,Cell,Cell Ellipsoid Axis C,1,TVC,9,
-0.162684,-0.984708,-0.0623242,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
