
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
58.418,82.0078,25.8584,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
36.7578,28.7578,16.5324,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
