
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34208.1,60230.4,14.9883,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
34205.3,60243.1,13.6181,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
34193.7,60248.7,18.4454,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
34181.7,60253,20.5913,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
34198.9,60238.7,24.938,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
34187.4,60246.1,26.8253,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
