
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.405931,,Cell,1,TVC,2,
0.424214,,Cell,1,TVC,4,
0.389593,,Cell,1,TVC,5,
0.352401,,Cell,1,TVC,6,
0.481786,,Cell,1,ATM,7,
0.554477,,Cell,1,ATM,9,
