
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.79667,um,Surface,1,TVCgroup,0,
5.20824,um,Surface,1,ATMgroup,4,
