
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1605.31,um^2,Cell,1,TVC,0,
1412.17,um^2,Cell,1,TVC,1,
1214.42,um^2,Cell,1,TVC,2,
1056.58,um^2,Cell,1,TVC,3,
3594.1,um^2,Cell,1,ATM,5,
3159.97,um^2,Cell,1,ATM,6,
