
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
68.1834,26.688,29.7265,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,5,
62.1808,96.2659,-10.0039,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
