
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.7578,26.8086,87.582,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
14.0156,36.6257,43.2266,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
