
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.4434,27.7412,80.1836,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
16.7148,33.3164,37.9258,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
