
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
20.0596,um,Surface,1,TVCgroup,0,
42.853,um,Surface,1,ATMgroup,4,
