
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32542.8,64949.1,28.9528,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
32565.5,65003.4,30.9226,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
