
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.643787,,Nucleus,1,ATM,3,100000002,
0.627359,,Nucleus,1,ATM,4,100000003,
0.640104,,Nucleus,1,TVC,5,100000004,
0.645228,,Nucleus,1,TVC,6,100000005,
0.624936,,Nucleus,1,TVC,7,100000006,
0.634052,,Nucleus,1,TVC,8,100000007,
