
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
11.0092,um,Cell,Image 1,1,TVC,0,
11.8561,um,Cell,Image 1,1,TVC,1,
11.4327,um,Cell,Image 1,1,TVC,2,
12.2795,um,Cell,Image 1,1,TVC,3,
12.703,um,Cell,Image 1,1,ATM,4,
9.31551,um,Cell,Image 1,1,ATM,5,
9.31551,um,Cell,Image 1,1,ATM,6,
